# M6 v11 canonical neutral chaoiton profile beta(r)
# ODE: beta'' + (2/r)beta' - (2/r^2)beta + lambda*beta + 4g*beta^3 = 0
"# g = 1.0, lambda = -0.26469686, m_J_raw = sqrt(-lambda) = 0.51448699"
"# eta = 0.42511430, H/Q_spherical = 2.11756090"
"# m_chi = 0.460004 MeV, m_J = 0.618427 MeV, C = 770.16 MeV*fm"
# natural length unit R_phys = hbar*c/m_e = 386.1593 fm
r_natural,r_fm,beta_natural,dbeta_dr_natural
9.18585138,3547.2017,4.5618911973e-03,-2.9302235766e-03
9.19265098,3549.8274,4.5420119513e-03,-2.9169737026e-03
9.19945057,3552.4531,4.5222225878e-03,-2.9037865151e-03
9.20625016,3555.0788,4.5025226802e-03,-2.8906616998e-03
9.21304975,3557.7046,4.4829118024e-03,-2.8775989428e-03
9.21984935,3560.3303,4.4633895345e-03,-2.8645979351e-03
9.22664894,3562.9560,4.4439554603e-03,-2.8516583704e-03
9.23344853,3565.5818,4.4246091638e-03,-2.8387799429e-03
9.24024813,3568.2075,4.4053502290e-03,-2.8259623466e-03
9.24704772,3570.8332,4.3861782404e-03,-2.8132052757e-03
9.25384731,3573.4589,4.3670927883e-03,-2.8005084294e-03
9.26064691,3576.0847,4.3480934668e-03,-2.7878715095e-03
9.26744650,3578.7104,4.3291798703e-03,-2.7752942181e-03
9.27424609,3581.3361,4.3103515931e-03,-2.7627762573e-03
9.28104568,3583.9618,4.2916082297e-03,-2.7503173295e-03
9.28784528,3586.5876,4.2729493807e-03,-2.7379171416e-03
9.29464487,3589.2133,4.2543746501e-03,-2.7255754033e-03
9.30144446,3591.8390,4.2358836424e-03,-2.7132918245e-03
9.30824406,3594.4647,4.2174759617e-03,-2.7010661151e-03
9.31504365,3597.0905,4.1991512127e-03,-2.6888979854e-03
9.32184324,3599.7162,4.1809090057e-03,-2.6767871497e-03
9.32864284,3602.3419,4.1627489546e-03,-2.6647333256e-03
9.33544243,3604.9676,4.1446706734e-03,-2.6527362305e-03
9.34224202,3607.5934,4.1266737761e-03,-2.6407955819e-03
9.34904161,3610.2191,4.1087578771e-03,-2.6289110976e-03
9.35584121,3612.8448,4.0909225962e-03,-2.6170824995e-03
9.36264080,3615.4705,4.0731675568e-03,-2.6053095125e-03
9.36944039,3618.0963,4.0554923825e-03,-2.5935918614e-03
9.37623999,3620.7220,4.0378966966e-03,-2.5819292711e-03
9.38303958,3623.3477,4.0203801232e-03,-2.5703214667e-03
9.38983917,3625.9734,4.0029422913e-03,-2.5587681775e-03
9.39663877,3628.5992,3.9855828334e-03,-2.5472691354e-03
9.40343836,3631.2249,3.9683013825e-03,-2.5358240725e-03
9.41023795,3633.8506,3.9510975711e-03,-2.5244327208e-03
9.41703754,3636.4764,3.9339710325e-03,-2.5130948127e-03
9.42383714,3639.1021,3.9169214047e-03,-2.5018100844e-03
9.43063673,3641.7278,3.8999483295e-03,-2.4905782749e-03
9.43743632,3644.3535,3.8830514485e-03,-2.4793991231e-03
9.44423592,3646.9793,3.8662304035e-03,-2.4682723682e-03
9.45103551,3649.6050,3.8494848365e-03,-2.4571977493e-03
9.45783510,3652.2307,3.8328143947e-03,-2.4461750097e-03
9.46463470,3654.8564,3.8162187282e-03,-2.4352038950e-03
9.47143429,3657.4822,3.7996974878e-03,-2.4242841511e-03
9.47823388,3660.1079,3.7832503238e-03,-2.4134155237e-03
9.48503347,3662.7336,3.7668768871e-03,-2.4025977591e-03
9.49183307,3665.3593,3.7505768334e-03,-2.3918306067e-03
9.49863266,3667.9851,3.7343498214e-03,-2.3811138191e-03
9.50543225,3670.6108,3.7181955103e-03,-2.3704471487e-03
9.51223185,3673.2365,3.7021135591e-03,-2.3598303477e-03
9.51903144,3675.8622,3.6861036272e-03,-2.3492631690e-03
9.52583103,3678.4880,3.6701653785e-03,-2.3387453687e-03
9.53263063,3681.1137,3.6542984803e-03,-2.3282767055e-03
9.53943022,3683.7394,3.6385026000e-03,-2.3178569384e-03
9.54622981,3686.3651,3.6227774048e-03,-2.3074858260e-03
9.55302940,3688.9909,3.6071225625e-03,-2.2971631275e-03
9.55982900,3691.6166,3.5915377452e-03,-2.2868886054e-03
9.56662859,3694.2423,3.5760226282e-03,-2.2766620245e-03
9.57342818,3696.8680,3.5605768869e-03,-2.2664831502e-03
9.58022778,3699.4938,3.5452001969e-03,-2.2563517472e-03
9.58702737,3702.1195,3.5298922340e-03,-2.2462675811e-03
9.59382696,3704.7452,3.5146526780e-03,-2.2362304203e-03
9.60062656,3707.3709,3.4994812124e-03,-2.2262400359e-03
9.60742615,3709.9967,3.4843775204e-03,-2.2162961990e-03
9.61422574,3712.6224,3.4693412854e-03,-2.2063986808e-03
9.62102533,3715.2481,3.4543721910e-03,-2.1965472526e-03
9.62782493,3717.8739,3.4394699251e-03,-2.1867416889e-03
9.63462452,3720.4996,3.4246341785e-03,-2.1769817668e-03
9.64142411,3723.1253,3.4098646424e-03,-2.1672672631e-03
9.64822371,3725.7510,3.3951610077e-03,-2.1575979550e-03
9.65502330,3728.3768,3.3805229657e-03,-2.1479736197e-03
9.66182289,3731.0025,3.3659502118e-03,-2.1383940374e-03
9.66862249,3733.6282,3.3514424444e-03,-2.1288589910e-03
9.67542208,3736.2539,3.3369993621e-03,-2.1193682630e-03
9.68222167,3738.8797,3.3226206634e-03,-2.1099216364e-03
9.68902127,3741.5054,3.3083060470e-03,-2.1005188940e-03
9.69582086,3744.1311,3.2940552157e-03,-2.0911598218e-03
9.70262045,3746.7568,3.2798678751e-03,-2.0818442081e-03
9.70942004,3749.3826,3.2657437312e-03,-2.0725718411e-03
9.71621964,3752.0083,3.2516824897e-03,-2.0633425092e-03
9.72301923,3754.6340,3.2376838567e-03,-2.0541560010e-03
9.72981882,3757.2597,3.2237475421e-03,-2.0450121079e-03
9.73661842,3759.8855,3.2098732586e-03,-2.0359106235e-03
9.74341801,3762.5112,3.1960607193e-03,-2.0268513415e-03
9.75021760,3765.1369,3.1823096370e-03,-2.0178340559e-03
9.75701720,3767.7626,3.1686197250e-03,-2.0088585604e-03
9.76381679,3770.3884,3.1549907001e-03,-1.9999246519e-03
9.77061638,3773.0141,3.1414222820e-03,-1.9910321292e-03
9.77741597,3775.6398,3.1279141906e-03,-1.9821807915e-03
9.78421557,3778.2655,3.1144661458e-03,-1.9733704377e-03
9.79101516,3780.8913,3.1010778676e-03,-1.9646008670e-03
9.79781475,3783.5170,3.0877490797e-03,-1.9558718815e-03
9.80461435,3786.1427,3.0744795087e-03,-1.9471832851e-03
9.81141394,3788.7685,3.0612688811e-03,-1.9385348820e-03
9.81821353,3791.3942,3.0481169235e-03,-1.9299264764e-03
9.82501313,3794.0199,3.0350233628e-03,-1.9213578726e-03
9.83181272,3796.6456,3.0219879293e-03,-1.9128288775e-03
9.83861231,3799.2714,3.0090103559e-03,-1.9043393003e-03
9.84541190,3801.8971,2.9960903761e-03,-1.8958889501e-03
9.85221150,3804.5228,2.9832277228e-03,-1.8874776360e-03
9.85901109,3807.1485,2.9704221296e-03,-1.8791051675e-03
9.86581068,3809.7743,2.9576733332e-03,-1.8707713562e-03
9.87261028,3812.4000,2.9449810730e-03,-1.8624760161e-03
9.87940987,3815.0257,2.9323450887e-03,-1.8542189613e-03
9.88620946,3817.6514,2.9197651199e-03,-1.8460000057e-03
9.89300906,3820.2772,2.9072409064e-03,-1.8378189636e-03
9.89980865,3822.9029,2.8947721912e-03,-1.8296756516e-03
9.90660824,3825.5286,2.8823587200e-03,-1.8215698882e-03
9.91340783,3828.1543,2.8700002388e-03,-1.8135014922e-03
9.92020743,3830.7801,2.8576964934e-03,-1.8054702824e-03
9.92700702,3833.4058,2.8454472298e-03,-1.7974760776e-03
9.93380661,3836.0315,2.8332521972e-03,-1.7895186992e-03
9.94060621,3838.6572,2.8211111474e-03,-1.7815979702e-03
9.94740580,3841.2830,2.8090238324e-03,-1.7737137142e-03
9.95420539,3843.9087,2.7969900041e-03,-1.7658657543e-03
9.96100499,3846.5344,2.7850094147e-03,-1.7580539142e-03
9.96780458,3849.1601,2.7730818192e-03,-1.7502780194e-03
9.97460417,3851.7859,2.7612069756e-03,-1.7425378978e-03
9.98140376,3854.4116,2.7493846416e-03,-1.7348333772e-03
9.98820336,3857.0373,2.7376145751e-03,-1.7271642853e-03
9.99500295,3859.6631,2.7258965343e-03,-1.7195304501e-03
10.00180254,3862.2888,2.7142302800e-03,-1.7119317018e-03
10.00860214,3864.9145,2.7026155759e-03,-1.7043678724e-03
10.01540173,3867.5402,2.6910521856e-03,-1.6968387941e-03
10.02220132,3870.1660,2.6795398727e-03,-1.6893442990e-03
10.02900092,3872.7917,2.6680784012e-03,-1.6818842194e-03
10.03580051,3875.4174,2.6566675376e-03,-1.6744583897e-03
10.04260010,3878.0431,2.6453070512e-03,-1.6670666463e-03
10.04939969,3880.6689,2.6339967113e-03,-1.6597088255e-03
10.05619929,3883.2946,2.6227362873e-03,-1.6523847638e-03
10.06299888,3885.9203,2.6115255484e-03,-1.6450942975e-03
10.06979847,3888.5460,2.6003642670e-03,-1.6378372654e-03
10.07659807,3891.1718,2.5892522178e-03,-1.6306135078e-03
10.08339766,3893.7975,2.5781891756e-03,-1.6234228652e-03
10.09019725,3896.4232,2.5671749151e-03,-1.6162651783e-03
10.09699685,3899.0489,2.5562092114e-03,-1.6091402874e-03
10.10379644,3901.6747,2.5452918420e-03,-1.6020480354e-03
10.11059603,3904.3004,2.5344225871e-03,-1.5949882666e-03
10.11739562,3906.9261,2.5236012266e-03,-1.5879608256e-03
10.12419522,3909.5518,2.5128275410e-03,-1.5809655569e-03
10.13099481,3912.1776,2.5021013103e-03,-1.5740023051e-03
10.13779440,3914.8033,2.4914223176e-03,-1.5670709167e-03
10.14459400,3917.4290,2.4807903481e-03,-1.5601712402e-03
10.15139359,3920.0547,2.4702051872e-03,-1.5533031239e-03
10.15819318,3922.6805,2.4596666202e-03,-1.5464664163e-03
10.16499278,3925.3062,2.4491744328e-03,-1.5396609658e-03
10.17179237,3927.9319,2.4387284129e-03,-1.5328866229e-03
10.17859196,3930.5576,2.4283283509e-03,-1.5261432398e-03
10.18539155,3933.1834,2.4179740372e-03,-1.5194306685e-03
10.19219115,3935.8091,2.4076652625e-03,-1.5127487615e-03
10.19899074,3938.4348,2.3974018172e-03,-1.5060973710e-03
10.20579033,3941.0606,2.3871834944e-03,-1.4994763510e-03
10.21258993,3943.6863,2.3770100895e-03,-1.4928855575e-03
10.21938952,3946.3120,2.3668813978e-03,-1.4863248463e-03
10.22618911,3948.9377,2.3567972149e-03,-1.4797940735e-03
10.23298871,3951.5635,2.3467573363e-03,-1.4732930949e-03
10.23978830,3954.1892,2.3367615600e-03,-1.4668217684e-03
10.24658789,3956.8149,2.3268096860e-03,-1.4603799534e-03
10.25338749,3959.4406,2.3169015147e-03,-1.4539675094e-03
10.26018708,3962.0664,2.3070368464e-03,-1.4475842960e-03
10.26698667,3964.6921,2.2972154816e-03,-1.4412301726e-03
10.27378626,3967.3178,2.2874372227e-03,-1.4349050007e-03
10.28058586,3969.9435,2.2777018749e-03,-1.4286086432e-03
10.28738545,3972.5693,2.2680092430e-03,-1.4223409630e-03
10.29418504,3975.1950,2.2583591322e-03,-1.4161018233e-03
10.30098464,3977.8207,2.2487513474e-03,-1.4098910871e-03
10.30778423,3980.4464,2.2391856961e-03,-1.4037086192e-03
10.31458382,3983.0722,2.2296619877e-03,-1.3975542858e-03
10.32138342,3985.6979,2.2201800319e-03,-1.3914279535e-03
10.32818301,3988.3236,2.2107396383e-03,-1.3853294887e-03
10.33498260,3990.9493,2.2013406165e-03,-1.3792587578e-03
10.34178219,3993.5751,2.1919827785e-03,-1.3732156290e-03
10.34858179,3996.2008,2.1826659382e-03,-1.3671999720e-03
10.35538138,3998.8265,2.1733899097e-03,-1.3612116564e-03
10.36218097,4001.4522,2.1641545072e-03,-1.3552505521e-03
10.36898057,4004.0780,2.1549595448e-03,-1.3493165289e-03
10.37578016,4006.7037,2.1458048388e-03,-1.3434094581e-03
10.38257975,4009.3294,2.1366902077e-03,-1.3375292126e-03
10.38937935,4011.9552,2.1276154697e-03,-1.3316756654e-03
10.39617894,4014.5809,2.1185804435e-03,-1.3258486896e-03
10.40297853,4017.2066,2.1095849477e-03,-1.3200481581e-03
10.40977812,4019.8323,2.1006288027e-03,-1.3142739455e-03
10.41657772,4022.4581,2.0917118312e-03,-1.3085259278e-03
10.42337731,4025.0838,2.0828338560e-03,-1.3028039812e-03
10.43017690,4027.7095,2.0739946999e-03,-1.2971079818e-03
10.43697650,4030.3352,2.0651941856e-03,-1.2914378059e-03
10.44377609,4032.9610,2.0564321379e-03,-1.2857933309e-03
10.45057568,4035.5867,2.0477083837e-03,-1.2801744361e-03
10.45737528,4038.2124,2.0390227499e-03,-1.2745810007e-03
10.46417487,4040.8381,2.0303750633e-03,-1.2690129037e-03
10.47097446,4043.4639,2.0217651510e-03,-1.2634700246e-03
10.47777405,4046.0896,2.0131928418e-03,-1.2579522440e-03
10.48457365,4048.7153,2.0046579666e-03,-1.2524594438e-03
10.49137324,4051.3410,1.9961603564e-03,-1.2469915064e-03
10.49817283,4053.9668,1.9876998422e-03,-1.2415483140e-03
10.50497243,4056.5925,1.9792762549e-03,-1.2361297486e-03
10.51177202,4059.2182,1.9708894276e-03,-1.2307356940e-03
10.51857161,4061.8439,1.9625391949e-03,-1.2253660351e-03
10.52537121,4064.4697,1.9542253918e-03,-1.2200206570e-03
10.53217080,4067.0954,1.9459478533e-03,-1.2146994449e-03
10.53897039,4069.7211,1.9377064144e-03,-1.2094022838e-03
10.54576998,4072.3468,1.9295009118e-03,-1.2041290601e-03
10.55256958,4074.9726,1.9213311842e-03,-1.1988796618e-03
10.55936917,4077.5983,1.9131970704e-03,-1.1936539767e-03
10.56616876,4080.2240,1.9050984092e-03,-1.1884518928e-03
10.57296836,4082.8498,1.8970350396e-03,-1.1832732980e-03
10.57976795,4085.4755,1.8890068019e-03,-1.1781180816e-03
10.58656754,4088.1012,1.8810135388e-03,-1.1729861340e-03
10.59336714,4090.7269,1.8730550927e-03,-1.1678773461e-03
10.60016673,4093.3527,1.8651313063e-03,-1.1627916085e-03
10.60696632,4095.9784,1.8572420221e-03,-1.1577288119e-03
10.61376591,4098.6041,1.8493870844e-03,-1.1526888482e-03
10.62056551,4101.2298,1.8415663395e-03,-1.1476716108e-03
10.62736510,4103.8556,1.8337796334e-03,-1.1426769929e-03
10.63416469,4106.4813,1.8260268124e-03,-1.1377048879e-03
10.64096429,4109.1070,1.8183077229e-03,-1.1327551893e-03
10.64776388,4111.7327,1.8106222128e-03,-1.1278277915e-03
10.65456347,4114.3585,1.8029701316e-03,-1.1229225906e-03
10.66136307,4116.9842,1.7953513294e-03,-1.1180394825e-03
10.66816266,4119.6099,1.7877656559e-03,-1.1131783631e-03
10.67496225,4122.2356,1.7802129609e-03,-1.1083391284e-03
10.68176184,4124.8614,1.7726930959e-03,-1.1035216757e-03
10.68856144,4127.4871,1.7652059142e-03,-1.0987259032e-03
10.69536103,4130.1128,1.7577512690e-03,-1.0939517097e-03
10.70216062,4132.7385,1.7503290137e-03,-1.0891989935e-03
10.70896022,4135.3643,1.7429390015e-03,-1.0844676533e-03
10.71575981,4137.9900,1.7355810875e-03,-1.0797575887e-03
10.72255940,4140.6157,1.7282551282e-03,-1.0750687006e-03
10.72935900,4143.2414,1.7209609804e-03,-1.0704008900e-03
10.73615859,4145.8672,1.7136985008e-03,-1.0657540579e-03
10.74295818,4148.4929,1.7064675461e-03,-1.0611281053e-03
10.74975778,4151.1186,1.6992679746e-03,-1.0565229344e-03
10.75655737,4153.7443,1.6920996463e-03,-1.0519384484e-03
10.76335696,4156.3701,1.6849624212e-03,-1.0473745509e-03
10.77015655,4158.9958,1.6778561594e-03,-1.0428311452e-03
10.77695615,4161.6215,1.6707807210e-03,-1.0383081347e-03
10.78375574,4164.2473,1.6637359674e-03,-1.0338054239e-03
10.79055533,4166.8730,1.6567217620e-03,-1.0293229186e-03
10.79735493,4169.4987,1.6497379679e-03,-1.0248605245e-03
10.80415452,4172.1244,1.6427844485e-03,-1.0204181473e-03
10.81095411,4174.7502,1.6358610672e-03,-1.0159956929e-03
10.81775371,4177.3759,1.6289676887e-03,-1.0115930681e-03
10.82455330,4180.0016,1.6221041792e-03,-1.0072101807e-03
10.83135289,4182.6273,1.6152704054e-03,-1.0028469390e-03
10.83815248,4185.2531,1.6084662337e-03,-9.9850325098e-04
10.84495208,4187.8788,1.6016915305e-03,-9.9417902469e-04
10.85175167,4190.5045,1.5949461638e-03,-9.8987416920e-04
10.85855126,4193.1302,1.5882300030e-03,-9.8558859474e-04
10.86535086,4195.7560,1.5815429176e-03,-9.8132221160e-04
10.87215045,4198.3817,1.5748847772e-03,-9.7707493008e-04
10.87895004,4201.0074,1.5682554514e-03,-9.7284666050e-04
10.88574964,4203.6331,1.5616548111e-03,-9.6863731411e-04
10.89254923,4206.2589,1.5550827288e-03,-9.6444680332e-04
10.89934882,4208.8846,1.5485390770e-03,-9.6027504058e-04
10.90614841,4211.5103,1.5420237284e-03,-9.5612193839e-04
10.91294801,4214.1360,1.5355365555e-03,-9.5198740923e-04
10.91974760,4216.7618,1.5290774322e-03,-9.4787136649e-04
10.92654719,4219.3875,1.5226462339e-03,-9.4377372470e-04
10.93334679,4222.0132,1.5162428361e-03,-9.3969439846e-04
10.94014638,4224.6389,1.5098671144e-03,-9.3563330235e-04
10.94694597,4227.2647,1.5035189443e-03,-9.3159035100e-04
10.95374557,4229.8904,1.4971982026e-03,-9.2756545988e-04
10.96054516,4232.5161,1.4909047675e-03,-9.2355854558e-04
10.96734475,4235.1419,1.4846385174e-03,-9.1956952476e-04
10.97414434,4237.7676,1.4783993308e-03,-9.1559831409e-04
10.98094394,4240.3933,1.4721870861e-03,-9.1164483025e-04
10.98774353,4243.0190,1.4660016628e-03,-9.0770899075e-04
10.99454312,4245.6448,1.4598429420e-03,-9.0379071420e-04
11.00134272,4248.2705,1.4537108050e-03,-8.9988991926e-04
11.00814231,4250.8962,1.4476051329e-03,-8.9600652462e-04
11.01494190,4253.5219,1.4415258070e-03,-8.9214044897e-04
11.02174150,4256.1477,1.4354727095e-03,-8.8829161181e-04
11.02854109,4258.7734,1.4294457244e-03,-8.8445993370e-04
11.03534068,4261.3991,1.4234447355e-03,-8.8064533529e-04
11.04214027,4264.0248,1.4174696268e-03,-8.7684773720e-04
11.04893987,4266.6506,1.4115202823e-03,-8.7306706010e-04
11.05573946,4269.2763,1.4055965869e-03,-8.6930322542e-04
11.06253905,4271.9020,1.3996984272e-03,-8.6555615564e-04
11.06933865,4274.5277,1.3938256898e-03,-8.6182577330e-04
11.07613824,4277.1535,1.3879782612e-03,-8.5811200095e-04
11.08293783,4279.7792,1.3821560282e-03,-8.5441476117e-04
11.08973743,4282.4049,1.3763588783e-03,-8.5073397727e-04
11.09653702,4285.0306,1.3705867007e-03,-8.4706957358e-04
11.10333661,4287.6564,1.3648393845e-03,-8.4342147454e-04
11.11013620,4290.2821,1.3591168190e-03,-8.3978960454e-04
11.11693580,4292.9078,1.3534188934e-03,-8.3617388802e-04
11.12373539,4295.5335,1.3477454980e-03,-8.3257425014e-04
11.13053498,4298.1593,1.3420965243e-03,-8.2899061704e-04
11.13733458,4300.7850,1.3364718641e-03,-8.2542291497e-04
11.14413417,4303.4107,1.3308714092e-03,-8.2187107014e-04
11.15093376,4306.0365,1.3252950514e-03,-8.1833500881e-04
11.15773336,4308.6622,1.3197426833e-03,-8.1481465792e-04
11.16453295,4311.2879,1.3142141991e-03,-8.1130994541e-04
11.17133254,4313.9136,1.3087094930e-03,-8.0782079926e-04
11.17813213,4316.5394,1.3032284593e-03,-8.0434714748e-04
11.18493173,4319.1651,1.2977709921e-03,-8.0088891808e-04
11.19173132,4321.7908,1.2923369868e-03,-7.9744603976e-04
11.19853091,4324.4165,1.2869263397e-03,-7.9401844217e-04
11.20533051,4327.0423,1.2815389477e-03,-7.9060605503e-04
11.21213010,4329.6680,1.2761747072e-03,-7.8720880807e-04
11.21892969,4332.2937,1.2708335150e-03,-7.8382663103e-04
11.22572929,4334.9194,1.2655152687e-03,-7.8045945430e-04
11.23252888,4337.5452,1.2602198672e-03,-7.7710720921e-04
11.23932847,4340.1709,1.2549472094e-03,-7.7376982719e-04
11.24612807,4342.7966,1.2496971944e-03,-7.7044723962e-04
11.25292766,4345.4223,1.2444697212e-03,-7.6713937793e-04
11.25972725,4348.0481,1.2392646898e-03,-7.6384617418e-04
11.26652684,4350.6738,1.2340820013e-03,-7.6056756134e-04
11.27332644,4353.2995,1.2289215570e-03,-7.5730347245e-04
11.28012603,4355.9252,1.2237832583e-03,-7.5405384056e-04
11.28692562,4358.5510,1.2186670065e-03,-7.5081859873e-04
11.29372522,4361.1767,1.2135727037e-03,-7.4759768063e-04
11.30052481,4363.8024,1.2085002535e-03,-7.4439102084e-04
11.30732440,4366.4281,1.2034495595e-03,-7.4119855399e-04
11.31412400,4369.0539,1.1984205251e-03,-7.3802021473e-04
11.32092359,4371.6796,1.1934130539e-03,-7.3485593772e-04
11.32772318,4374.3053,1.1884270505e-03,-7.3170565821e-04
11.33452277,4376.9310,1.1834624203e-03,-7.2856931232e-04
11.34132237,4379.5568,1.1785190693e-03,-7.2544683625e-04
11.34812196,4382.1825,1.1735969031e-03,-7.2233816622e-04
11.35492155,4384.8082,1.1686958276e-03,-7.1924323843e-04
11.36172115,4387.4340,1.1638157492e-03,-7.1616198967e-04
11.36852074,4390.0597,1.1589565759e-03,-7.1309435758e-04
11.37532033,4392.6854,1.1541182156e-03,-7.1004027989e-04
11.38211993,4395.3111,1.1493005760e-03,-7.0699969432e-04
11.38891952,4397.9369,1.1445035653e-03,-7.0397253860e-04
11.39571911,4400.5626,1.1397270920e-03,-7.0095875101e-04
11.40251870,4403.1883,1.1349710660e-03,-6.9795827069e-04
11.40931830,4405.8140,1.1302353975e-03,-6.9497103683e-04
11.41611789,4408.4398,1.1255199963e-03,-6.9199698864e-04
11.42291748,4411.0655,1.1208247724e-03,-6.8903606532e-04
11.42971708,4413.6912,1.1161496368e-03,-6.8608820663e-04
11.43651667,4416.3169,1.1114945012e-03,-6.8315335314e-04
11.44331626,4418.9427,1.1068592778e-03,-6.8023144549e-04
11.45011586,4421.5684,1.1022438785e-03,-6.7732242432e-04
11.45691545,4424.1941,1.0976482155e-03,-6.7442623030e-04
11.46371504,4426.8198,1.0930722016e-03,-6.7154280459e-04
11.47051463,4429.4456,1.0885157506e-03,-6.6867208917e-04
11.47731423,4432.0713,1.0839787766e-03,-6.6581402610e-04
11.48411382,4434.6970,1.0794611937e-03,-6.6296855743e-04
11.49091341,4437.3227,1.0749629160e-03,-6.6013562521e-04
11.49771301,4439.9485,1.0704838581e-03,-6.5731517202e-04
11.50451260,4442.5742,1.0660239359e-03,-6.5450714120e-04
11.51131219,4445.1999,1.0615830655e-03,-6.5171147618e-04
11.51811179,4447.8256,1.0571611629e-03,-6.4892812039e-04
11.52491138,4450.4514,1.0527581440e-03,-6.4615701725e-04
11.53171097,4453.0771,1.0483739255e-03,-6.4339811068e-04
11.53851056,4455.7028,1.0440084253e-03,-6.4065134538e-04
11.54531016,4458.3286,1.0396615612e-03,-6.3791666611e-04
11.55210975,4460.9543,1.0353332511e-03,-6.3519401763e-04
11.55890934,4463.5800,1.0310234129e-03,-6.3248334471e-04
11.56570894,4466.2057,1.0267319652e-03,-6.2978459259e-04
11.57250853,4468.8315,1.0224588276e-03,-6.2709770726e-04
11.57930812,4471.4572,1.0182039199e-03,-6.2442263480e-04
11.58610772,4474.0829,1.0139671619e-03,-6.2175932128e-04
11.59290731,4476.7086,1.0097484732e-03,-6.1910771276e-04
11.59970690,4479.3344,1.0055477743e-03,-6.1646775577e-04
11.60650649,4481.9601,1.0013649866e-03,-6.1383939759e-04
11.61330609,4484.5858,9.9720003182e-04,-6.1122258555e-04
11.62010568,4487.2115,9.9305283139e-04,-6.0861726700e-04
11.62690527,4489.8373,9.8892330691e-04,-6.0602338928e-04
11.63370487,4492.4630,9.8481138057e-04,-6.0344090017e-04
11.64050446,4495.0887,9.8071697562e-04,-6.0086974819e-04
11.64730405,4497.7144,9.7664001538e-04,-5.9830988192e-04
11.65410365,4500.3402,9.7258042320e-04,-5.9576124994e-04
11.66090324,4502.9659,9.6853812240e-04,-5.9322380083e-04
11.66770283,4505.5916,9.6451303695e-04,-5.9069748361e-04
11.67450242,4508.2173,9.6050509180e-04,-5.8818224799e-04
11.68130202,4510.8431,9.5651421201e-04,-5.8567804377e-04
11.68810161,4513.4688,9.5254032266e-04,-5.8318482075e-04
11.69490120,4516.0945,9.4858334880e-04,-5.8070252871e-04
